country,duration_seconds,english_cname,id,species,latitude,longitude
United States,30,Rock Wren,482697,obsoletus,34.3579,-117.79799999999999
United States,34,Rock Wren,315328,obsoletus,34.5866,-118.5615
United States,35,Rock Wren,232517,obsoletus,35.188,-119.7366
United States,38,Rock Wren,146165,obsoletus,33.2808,-116.4337
United States,40,Rock Wren,451711,obsoletus,38.7438,-121.1089
United States,46,Rock Wren,351171,obsoletus,36.548,-117.4878
United States,46,Rock Wren,390120,obsoletus,33.7541,-118.3654
Mexico,47,Rock Wren,72444,obsoletus,32.156,-115.79299999999999
United States,49,Rock Wren,418329,obsoletus,36.1463,-115.5697
United States,50,Rock Wren,58181,obsoletus,34.015,-116.15799999999999
United States,53,Rock Wren,58180,obsoletus,34.015,-116.15799999999999
United States,53,Rock Wren,233375,obsoletus,35.188,-119.7366
United States,53,Rock Wren,351166,obsoletus,35.3809,-118.1124
United States,53,Rock Wren,315322,obsoletus,34.5866,-118.5615
United States,54,Rock Wren,229929,obsoletus,32.8279,-116.461
United States,54,Rock Wren,312756,obsoletus,34.5948,-118.5639
United States,62,Rock Wren,410214,obsoletus,34.4518,-117.8121
United States,65,Rock Wren,482696,obsoletus,34.3579,-117.79799999999999
United States,70,Rock Wren,233378,obsoletus,35.188,-119.7366
United States,70,Rock Wren,312611,obsoletus,33.3356,-117.3692
United States,71,Rock Wren,146154,obsoletus,33.2808,-116.4337
United States,88,Rock Wren,131441,obsoletus,34.9051,-119.8852
United States,91,Rock Wren,351169,obsoletus,35.3809,-118.1124
United States,96,Rock Wren,305521,obsoletus,32.6003,-116.8419
United States,100,Rock Wren,325011,obsoletus,40.614000000000004,-115.3762
United States,3,Rufous-crowned Sparrow,305603,ruficeps,34.04,-119.57700000000001
United States,3,Rufous-crowned Sparrow,125732,ruficeps,36.4836,-121.1659
United States,4,Rufous-crowned Sparrow,449544,ruficeps,32.686,-117.243
United States,4,Rufous-crowned Sparrow,125737,ruficeps,36.4836,-121.1659
United States,6,Rufous-crowned Sparrow,412927,ruficeps,34.465,-119.7125
United States,7,Rufous-crowned Sparrow,125537,ruficeps,33.0523,-117.0804
United States,7,Rufous-crowned Sparrow,125730,ruficeps,36.4836,-121.1659
United States,9,Rufous-crowned Sparrow,125536,ruficeps,32.7231,-116.9473
United States,9,Rufous-crowned Sparrow,103428,ruficeps,37.891,-122.23299999999999
United States,13,Rufous-crowned Sparrow,408154,ruficeps,34.1836,-117.2726
United States,14,Rufous-crowned Sparrow,475293,ruficeps,35.9592,-115.5639
United States,16,Rufous-crowned Sparrow,252446,ruficeps,33.0107,-117.0078
United States,21,Rufous-crowned Sparrow,393246,ruficeps,32.6287,-116.92299999999999
United States,22,Rufous-crowned Sparrow,329333,ruficeps,33.008,-117.0127
United States,24,Rufous-crowned Sparrow,415788,ruficeps,35.9592,-115.5639
United States,25,Rufous-crowned Sparrow,184380,ruficeps,36.391999999999996,-121.5495
United States,25,Rufous-crowned Sparrow,217526,ruficeps,32.9199,-116.9838
United States,26,Rufous-crowned Sparrow,125539,ruficeps,32.8401,-117.0437
United States,26,Rufous-crowned Sparrow,360578,ruficeps,34.195,-118.1199
United States,27,Rufous-crowned Sparrow,467914,ruficeps,32.7205,-116.95
United States,28,Rufous-crowned Sparrow,355390,ruficeps,34.2043,-118.1197
United States,30,Rufous-crowned Sparrow,165367,ruficeps,34.2324,-118.8778
United States,35,Rufous-crowned Sparrow,426309,ruficeps,34.195,-118.1199
United States,48,Rufous-crowned Sparrow,316772,ruficeps,38.9062,-122.3038
United States,53,Rufous-crowned Sparrow,354051,ruficeps,34.2043,-118.1197
United States,61,Rufous-crowned Sparrow,408155,ruficeps,34.1836,-117.2726
United States,62,Rufous-crowned Sparrow,365591,ruficeps,37.9698,-122.6302
United States,67,Rufous-crowned Sparrow,354047,ruficeps,34.2043,-118.1197
United States,76,Rufous-crowned Sparrow,321488,ruficeps,34.195,-118.1199
United States,80,Rufous-crowned Sparrow,462010,ruficeps,37.3228,-119.8068
United States,6,Slate-colored Fox Sparrow,125407,schistacea,36.548,-117.4878
United States,14,Slate-colored Fox Sparrow,125384,schistacea,37.4313,-118.1132
United States,17,Slate-colored Fox Sparrow,477775,schistacea,41.5321,-118.9926
United States,19,Slate-colored Fox Sparrow,339746,schistacea,34.32,-118.1239
United States,20,Slate-colored Fox Sparrow,125205,schistacea,32.7132,-117.242
United States,21,Slate-colored Fox Sparrow,339744,schistacea,34.32,-118.1239
United States,22,Slate-colored Fox Sparrow,339747,schistacea,34.32,-118.1239
United States,25,Slate-colored Fox Sparrow,339745,schistacea,34.32,-118.1239
United States,27,Slate-colored Fox Sparrow,322261,schistacea,41.6307,-118.7207
United States,27,Slate-colored Fox Sparrow,322264,schistacea,41.6307,-118.7207
United States,29,Slate-colored Fox Sparrow,125220,schistacea,37.876,-118.2746
United States,32,Slate-colored Fox Sparrow,477786,schistacea,41.6493,-118.7072
United States,33,Slate-colored Fox Sparrow,325004,schistacea,40.6158,-115.3796
United States,34,Slate-colored Fox Sparrow,125226,schistacea,37.4313,-118.1132
United States,36,Slate-colored Fox Sparrow,125233,schistacea,37.4313,-118.1132
United States,47,Slate-colored Fox Sparrow,369685,schistacea,41.5321,-118.9926
United States,48,Slate-colored Fox Sparrow,256094,schistacea,38.8997,-117.3762
United States,49,Slate-colored Fox Sparrow,125406,schistacea,37.4313,-118.1132
United States,54,Slate-colored Fox Sparrow,125235,schistacea,37.5307,-118.1639
United States,54,Slate-colored Fox Sparrow,125224,schistacea,37.4313,-118.1132
United States,57,Slate-colored Fox Sparrow,125270,schistacea,37.4313,-118.1132
United States,62,Slate-colored Fox Sparrow,125278,schistacea,37.876,-118.2746
United States,70,Slate-colored Fox Sparrow,125250,schistacea,37.4313,-118.1132
United States,78,Slate-colored Fox Sparrow,125232,schistacea,37.876,-118.2746
United States,80,Slate-colored Fox Sparrow,125202,schistacea,37.4313,-118.1132
United States,81,Slate-colored Fox Sparrow,322260,schistacea,41.5321,-118.9926
United States,81,Slate-colored Fox Sparrow,125234,schistacea,37.4313,-118.1132
United States,83,Slate-colored Fox Sparrow,256189,schistacea,38.8997,-117.3762
United States,90,Slate-colored Fox Sparrow,375902,schistacea,41.6307,-118.7207
United States,100,Slate-colored Fox Sparrow,125393,schistacea,37.4313,-118.1132
United States,7,Snow Goose,452579,caerulescens,33.0881,-115.7097
United States,9,Snow Goose,452576,caerulescens,33.0881,-115.7097
United States,9,Snow Goose,220926,caerulescens,33.1188,-115.7945
United States,10,Snow Goose,459194,caerulescens,33.0881,-115.7097
United States,12,Snow Goose,452575,caerulescens,33.0881,-115.7097
United States,13,Snow Goose,458802,caerulescens,33.0881,-115.7097
United States,13,Snow Goose,452580,caerulescens,33.0881,-115.7097
United States,15,Snow Goose,220925,caerulescens,33.1188,-115.7945
United States,15,Snow Goose,452574,caerulescens,33.0881,-115.7097
United States,15,Snow Goose,458918,caerulescens,33.0881,-115.7097
United States,16,Snow Goose,143614,caerulescens,33.0881,-115.7097
United States,16,Snow Goose,452071,caerulescens,33.0881,-115.7097
United States,17,Snow Goose,220927,caerulescens,33.1188,-115.7945
United States,18,Snow Goose,143616,caerulescens,33.0881,-115.7097
United States,18,Snow Goose,452581,caerulescens,33.0881,-115.7097
United States,18,Snow Goose,143622,caerulescens,33.0881,-115.7097
United States,20,Snow Goose,458783,caerulescens,33.0881,-115.7097
United States,20,Snow Goose,458916,caerulescens,33.0881,-115.7097
United States,20,Snow Goose,167610,caerulescens,34.8054,-118.2201
United States,22,Snow Goose,452073,caerulescens,33.0881,-115.7097
United States,23,Snow Goose,452577,caerulescens,33.0881,-115.7097
United States,23,Snow Goose,452074,caerulescens,33.0881,-115.7097
United States,24,Snow Goose,143621,caerulescens,33.0881,-115.7097
United States,25,Snow Goose,450845,caerulescens,39.3212,-121.8164
United States,26,Snow Goose,29368,caerulescens,33.308725,-115.80551100000001
United States,28,Snow Goose,143620,caerulescens,33.0881,-115.7097
United States,29,Snow Goose,458915,caerulescens,33.0881,-115.7097
United States,29,Snow Goose,121402,caerulescens,34.8,-114.522
United States,30,Snow Goose,458914,caerulescens,33.0881,-115.7097
United States,32,Snow Goose,143615,caerulescens,33.0881,-115.7097
United States,3,Song Sparrow,297482,melodia,34.01,-119.7417
United States,4,Song Sparrow,417336,melodia,36.7913,-118.5959
United States,4,Song Sparrow,99569,melodia,37.46,-122.105
United States,5,Song Sparrow,486576,melodia,32.554,-117.0852
United States,6,Song Sparrow,187315,melodia,37.2676,-122.4045
United States,6,Song Sparrow,176542,melodia,34.1455,-117.9294
United States,9,Song Sparrow,283600,melodia,34.2876,-114.0652
United States,9,Song Sparrow,289020,melodia,34.2876,-114.0652
United States,9,Song Sparrow,453102,melodia,32.6287,-116.92299999999999
United States,10,Song Sparrow,70737,melodia,34.1639,-118.6467
United States,10,Song Sparrow,263148,melodia,38.7016,-118.9769
United States,11,Song Sparrow,317085,melodia,37.7668,-122.4589
United States,12,Song Sparrow,283691,melodia,34.2539,-114.0005
United States,13,Song Sparrow,201421,melodia,35.0307,-120.6205
United States,14,Song Sparrow,486572,melodia,32.554,-117.0852
United States,15,Song Sparrow,348978,melodia,32.7896,-117.0443
United States,15,Song Sparrow,201400,melodia,35.0307,-120.6205
United States,16,Song Sparrow,368073,melodia,38.57,-121.7617
United States,16,Song Sparrow,70736,melodia,34.1639,-118.6467
United States,18,Song Sparrow,283601,melodia,34.2876,-114.0652
United States,18,Song Sparrow,374048,melodia,39.1053,-119.9058
United States,19,Song Sparrow,79791,melodia,38.5151,-122.087
United States,19,Song Sparrow,408093,melodia,33.6651,-117.8434
United States,20,Song Sparrow,121701,melodia,34.285,-114.069
United States,20,Song Sparrow,369683,melodia,39.0649,-119.1358
United States,20,Song Sparrow,408092,melodia,33.6651,-117.8434
United States,20,Song Sparrow,434349,melodia,35.3172,-120.8527
Mexico,21,Song Sparrow,444722,melodia,31.894000000000002,-116.6
United States,21,Song Sparrow,225618,melodia,32.5899,-117.1264
United States,21,Song Sparrow,225617,melodia,33.1188,-115.7945
United States,1,Spotted Owl,320169,occidentalis,34.2489,-118.0924
United States,5,Spotted Owl,370058,occidentalis,39.0593,-120.5723
United States,6,Spotted Owl,105586,occidentalis,34.218,-117.698
United States,7,Spotted Owl,295473,occidentalis,34.2975,-118.0065
United States,7,Spotted Owl,295474,occidentalis,34.2975,-118.0065
United States,8,Spotted Owl,206047,occidentalis,34.2562,-118.0902
United States,8,Spotted Owl,105583,occidentalis,34.201,-118.01899999999999
United States,10,Spotted Owl,214275,occidentalis,34.2562,-118.0902
United States,11,Spotted Owl,105643,occidentalis,34.201,-118.01899999999999
United States,12,Spotted Owl,105640,occidentalis,34.218,-117.698
United States,12,Spotted Owl,105589,occidentalis,34.218,-117.698
United States,12,Spotted Owl,383309,occidentalis,34.2562,-118.0902
United States,12,Spotted Owl,194444,occidentalis,34.2562,-118.0902
United States,14,Spotted Owl,152206,occidentalis,34.2568,-118.0937
United States,16,Spotted Owl,214273,occidentalis,34.2562,-118.0902
United States,19,Spotted Owl,282398,occidentalis,40.8573,-123.9931
United States,20,Spotted Owl,105642,occidentalis,34.201,-118.01899999999999
United States,20,Spotted Owl,214276,occidentalis,34.2562,-118.0902
United States,21,Spotted Owl,194441,occidentalis,34.2562,-118.0902
United States,22,Spotted Owl,200042,occidentalis,34.2562,-118.0902
United States,23,Spotted Owl,194442,occidentalis,34.2562,-118.0902
United States,24,Spotted Owl,214271,occidentalis,34.2562,-118.0902
United States,24,Spotted Owl,422490,occidentalis,35.743,-118.5676
United States,27,Spotted Owl,429073,occidentalis,34.3569,-117.8435
United States,28,Spotted Owl,383310,occidentalis,34.2562,-118.0902
United States,30,Spotted Owl,105925,occidentalis,34.201,-118.01899999999999
United States,31,Spotted Owl,200043,occidentalis,34.2562,-118.0902
United States,31,Spotted Owl,105926,occidentalis,34.201,-118.01899999999999
United States,31,Spotted Owl,194443,occidentalis,34.2562,-118.0902
United States,37,Spotted Owl,383312,occidentalis,34.2562,-118.0902
United States,1,Spotted Towhee,138285,maculatus,39.2126,-123.7511
United States,2,Spotted Towhee,289050,maculatus,35.0913,-113.8886
United States,2,Spotted Towhee,325379,maculatus,38.5555,-121.2563
United States,4,Spotted Towhee,307090,maculatus,33.5904,-117.0389
United States,6,Spotted Towhee,109662,maculatus,37.3144,-122.0632
United States,6,Spotted Towhee,127004,maculatus,36.548,-117.4878
United States,8,Spotted Towhee,305616,maculatus,34.04,-119.57700000000001
United States,9,Spotted Towhee,127006,maculatus,32.7132,-117.242
United States,10,Spotted Towhee,195846,maculatus,37.1361,-119.3098
United States,10,Spotted Towhee,408474,maculatus,34.201,-118.01899999999999
United States,10,Spotted Towhee,126641,maculatus,36.1916,-117.0854
United States,11,Spotted Towhee,126646,maculatus,35.5315,-115.5875
United States,12,Spotted Towhee,297471,maculatus,35.0307,-120.6205
United States,12,Spotted Towhee,126629,maculatus,34.2766,-116.7468
United States,12,Spotted Towhee,131543,maculatus,39.6787,-120.3142
United States,14,Spotted Towhee,126631,maculatus,36.1916,-117.0854
United States,14,Spotted Towhee,481125,maculatus,36.4728,-121.1873
United States,15,Spotted Towhee,187305,maculatus,37.5226,-122.3423
United States,15,Spotted Towhee,368918,maculatus,39.0031,-119.4095
United States,16,Spotted Towhee,185920,maculatus,33.6854,-117.6598
United States,16,Spotted Towhee,252447,maculatus,33.0121,-117.0069
United States,16,Spotted Towhee,306729,maculatus,37.784,-121.9378
United States,17,Spotted Towhee,412803,maculatus,34.465,-119.7125
United States,17,Spotted Towhee,184233,maculatus,35.2751,-120.8814
United States,18,Spotted Towhee,126660,maculatus,36.1377,-118.0209
United States,18,Spotted Towhee,100251,maculatus,32.714,-117.251
United States,18,Spotted Towhee,325259,maculatus,38.6878,-118.9891
United States,18,Spotted Towhee,89392,maculatus,34.04,-119.57700000000001
United States,19,Spotted Towhee,297450,maculatus,34.3289,-118.4163
United States,19,Spotted Towhee,100479,maculatus,37.812,-122.134
United States,2,Steller's Jay,165047,stelleri,34.3262,-118.0035
United States,2,Steller's Jay,269699,stelleri,37.3115,-119.0245
United States,3,Steller's Jay,110259,stelleri,37.3144,-122.0632
United States,4,Steller's Jay,212942,stelleri,38.6697,-121.1876
United States,4,Steller's Jay,29360,stelleri,36.321764,-121.57058700000002
United States,5,Steller's Jay,390093,stelleri,36.4499,-121.9271
United States,5,Steller's Jay,109654,stelleri,37.3144,-122.0632
United States,5,Steller's Jay,145561,stelleri,37.7677,-122.4849
United States,6,Steller's Jay,404506,stelleri,37.9495,-122.1276
United States,6,Steller's Jay,12142,stelleri,32.859770000000005,-116.46196
United States,9,Steller's Jay,154720,stelleri,36.2623,-115.6513
United States,9,Steller's Jay,131548,stelleri,39.6787,-120.3142
United States,12,Steller's Jay,131541,stelleri,39.6787,-120.3142
United States,13,Steller's Jay,390196,stelleri,37.7841,-119.0737
United States,13,Steller's Jay,76979,stelleri,37.749,-119.55
United States,14,Steller's Jay,292470,stelleri,33.678000000000004,-116.682
United States,14,Steller's Jay,302312,stelleri,32.7765,-116.4505
United States,14,Steller's Jay,390091,stelleri,36.4499,-121.9271
United States,15,Steller's Jay,302311,stelleri,32.7765,-116.4505
United States,17,Steller's Jay,110262,stelleri,37.3144,-122.0632
United States,17,Steller's Jay,356717,stelleri,32.8626,-116.4618
United States,18,Steller's Jay,297436,stelleri,35.9792,-118.3637
United States,18,Steller's Jay,110261,stelleri,37.3144,-122.0632
United States,19,Steller's Jay,302314,stelleri,32.7765,-116.4505
United States,19,Steller's Jay,302307,stelleri,32.7765,-116.4505
United States,20,Steller's Jay,408649,stelleri,34.2449,-117.0605
United States,20,Steller's Jay,167134,stelleri,32.8598,-116.462
United States,22,Steller's Jay,356716,stelleri,32.8626,-116.4618
United States,24,Steller's Jay,475247,stelleri,39.3025,-119.833
United States,24,Steller's Jay,406987,stelleri,38.0188,-119.1633
United States,6,Swainson's Thrush,413794,ustulatus,38.495,-121.695
United States,7,Swainson's Thrush,283700,ustulatus,33.2357,-114.6654
United States,7,Swainson's Thrush,480063,ustulatus,35.2557,-120.8872
United States,13,Swainson's Thrush,418636,ustulatus,41.7822,-124.1194
United States,17,Swainson's Thrush,79793,ustulatus,38.695,-121.71700000000001
United States,19,Swainson's Thrush,144874,ustulatus,37.8919,-122.5691
United States,24,Swainson's Thrush,177893,ustulatus,34.1849,-118.1223
United States,24,Swainson's Thrush,446634,ustulatus,39.6249,-120.5755
United States,24,Swainson's Thrush,482843,ustulatus,38.0341,-122.8021
United States,28,Swainson's Thrush,105738,ustulatus,37.578,-122.475
United States,28,Swainson's Thrush,177886,ustulatus,34.2695,-118.3876
United States,35,Swainson's Thrush,480069,ustulatus,35.2557,-120.8872
United States,37,Swainson's Thrush,177885,ustulatus,34.2695,-118.3876
United States,39,Swainson's Thrush,184235,ustulatus,35.0307,-120.6205
United States,39,Swainson's Thrush,211332,ustulatus,32.7765,-116.4505
United States,42,Swainson's Thrush,277530,ustulatus,37.3099,-115.13
United States,45,Swainson's Thrush,211333,ustulatus,32.9063,-116.4733
United States,47,Swainson's Thrush,125243,ustulatus,35.2751,-120.8814
United States,50,Swainson's Thrush,104708,ustulatus,36.244,-115.719
United States,55,Swainson's Thrush,477772,ustulatus,41.5321,-118.9926
United States,61,Swainson's Thrush,188391,ustulatus,34.2676,-118.3689
United States,63,Swainson's Thrush,184358,ustulatus,35.0307,-120.6205
United States,75,Swainson's Thrush,184357,ustulatus,35.0307,-120.6205
United States,76,Swainson's Thrush,351976,ustulatus,32.7132,-117.242
United States,78,Swainson's Thrush,482842,ustulatus,38.0353,-122.8016
United States,82,Swainson's Thrush,480040,ustulatus,35.2557,-120.8872
United States,85,Swainson's Thrush,377686,ustulatus,41.5307,-118.9779
United States,97,Swainson's Thrush,184356,ustulatus,35.0307,-120.6205
United States,104,Swainson's Thrush,325243,ustulatus,36.1724,-118.5615
United States,110,Swainson's Thrush,480064,ustulatus,35.2557,-120.8872
United States,4,Thick-billed Fox Sparrow,322258,megarhyncha,38.3921,-119.348
United States,4,Thick-billed Fox Sparrow,322257,megarhyncha,38.3921,-119.348
United States,7,Thick-billed Fox Sparrow,58545,megarhyncha,36.555,-118.751
United States,11,Thick-billed Fox Sparrow,233191,megarhyncha,37.9112,-122.3851
United States,11,Thick-billed Fox Sparrow,104702,megarhyncha,34.352,-117.883
United States,11,Thick-billed Fox Sparrow,291012,megarhyncha,36.3684,-120.6428
United States,13,Thick-billed Fox Sparrow,210790,megarhyncha,37.0916,-121.8378
United States,13,Thick-billed Fox Sparrow,104703,megarhyncha,34.352,-117.883
United States,14,Thick-billed Fox Sparrow,378270,megarhyncha,38.9131,-120.0722
United States,14,Thick-billed Fox Sparrow,210793,megarhyncha,37.0707,-121.811
United States,15,Thick-billed Fox Sparrow,289067,megarhyncha,38.4366,-122.1232
United States,16,Thick-billed Fox Sparrow,67158,megarhyncha,34.3845,-117.6852
United States,17,Thick-billed Fox Sparrow,408303,megarhyncha,34.813,-119.1457
United States,20,Thick-billed Fox Sparrow,125395,megarhyncha,36.548,-117.4878
United States,21,Thick-billed Fox Sparrow,125218,megarhyncha,34.2109,-116.8013
United States,21,Thick-billed Fox Sparrow,125206,megarhyncha,34.2191,-116.9728
United States,25,Thick-billed Fox Sparrow,125409,megarhyncha,36.2098,-118.0766
United States,25,Thick-billed Fox Sparrow,125396,megarhyncha,37.7634,-119.8423
United States,26,Thick-billed Fox Sparrow,422422,megarhyncha,38.3075,-119.4144
United States,26,Thick-billed Fox Sparrow,333628,megarhyncha,37.8099,-119.4847
United States,29,Thick-billed Fox Sparrow,58738,megarhyncha,40.321,-121.427
United States,29,Thick-billed Fox Sparrow,131542,megarhyncha,39.6787,-120.3142
United States,30,Thick-billed Fox Sparrow,58542,megarhyncha,36.555,-118.751
United States,31,Thick-billed Fox Sparrow,142027,megarhyncha,38.7028,-119.9816
United States,31,Thick-billed Fox Sparrow,390192,megarhyncha,35.9833,-118.4232
United States,32,Thick-billed Fox Sparrow,125227,megarhyncha,37.6501,-119.7023
United States,32,Thick-billed Fox Sparrow,103054,megarhyncha,39.67879,-120.31437
United States,32,Thick-billed Fox Sparrow,102955,megarhyncha,39.6787,-120.3142
United States,32,Thick-billed Fox Sparrow,208593,megarhyncha,37.0992,-121.8593
United States,34,Thick-billed Fox Sparrow,149588,megarhyncha,39.6071,-120.4803
United States,2,Tricolored Blackbird,247705,tricolor,33.0059,-117.0136
United States,3,Tricolored Blackbird,344806,tricolor,32.6184,-116.1921
United States,3,Tricolored Blackbird,344802,tricolor,32.6184,-116.1921
United States,3,Tricolored Blackbird,344793,tricolor,32.6184,-116.1921
United States,3,Tricolored Blackbird,344815,tricolor,32.6184,-116.1921
United States,3,Tricolored Blackbird,344817,tricolor,32.6184,-116.1921
United States,3,Tricolored Blackbird,345033,tricolor,32.6184,-116.1921
United States,3,Tricolored Blackbird,344818,tricolor,32.6184,-116.1921
United States,3,Tricolored Blackbird,344788,tricolor,32.6184,-116.1921
United States,3,Tricolored Blackbird,297446,tricolor,34.7999,-118.5773
United States,4,Tricolored Blackbird,344824,tricolor,32.6184,-116.1921
United States,4,Tricolored Blackbird,345026,tricolor,32.6184,-116.1921
United States,4,Tricolored Blackbird,344814,tricolor,32.6184,-116.1921
United States,4,Tricolored Blackbird,344285,tricolor,32.6184,-116.1921
United States,5,Tricolored Blackbird,344812,tricolor,32.6184,-116.1921
United States,5,Tricolored Blackbird,344813,tricolor,32.6184,-116.1921
United States,6,Tricolored Blackbird,345031,tricolor,32.6184,-116.1921
United States,6,Tricolored Blackbird,344816,tricolor,32.6184,-116.1921
United States,7,Tricolored Blackbird,345029,tricolor,32.6184,-116.1921
United States,10,Tricolored Blackbird,344798,tricolor,32.6184,-116.1921
United States,11,Tricolored Blackbird,344800,tricolor,32.6184,-116.1921
United States,11,Tricolored Blackbird,344819,tricolor,32.6184,-116.1921
United States,12,Tricolored Blackbird,344786,tricolor,32.6184,-116.1921
United States,12,Tricolored Blackbird,344794,tricolor,32.6184,-116.1921
United States,15,Tricolored Blackbird,344803,tricolor,32.6184,-116.1921
United States,16,Tricolored Blackbird,297445,tricolor,34.7999,-118.5773
United States,18,Tricolored Blackbird,344799,tricolor,32.6184,-116.1921
United States,18,Tricolored Blackbird,344790,tricolor,32.6184,-116.1921
United States,18,Tricolored Blackbird,162048,tricolor,33.1521,-116.7855
United States,19,Tricolored Blackbird,161599,tricolor,33.1521,-116.7855
United States,4,Verdin,288451,flaviceps,34.8464,-114.5233
United States,5,Verdin,293136,flaviceps,33.3672,-114.6766
United States,8,Verdin,219408,flaviceps,33.1121,-116.32799999999999
United States,10,Verdin,452490,flaviceps,34.2812,-114.0697
United States,10,Verdin,121127,flaviceps,34.285,-114.069
United States,12,Verdin,316865,flaviceps,32.7304,-114.6392
United States,14,Verdin,452566,flaviceps,33.0624,-115.4991
United States,15,Verdin,219406,flaviceps,33.1188,-115.7945
United States,15,Verdin,350987,flaviceps,33.177,-115.6156
United States,15,Verdin,219410,flaviceps,33.1188,-115.7945
United States,16,Verdin,288452,flaviceps,34.8464,-114.5233
United States,16,Verdin,219412,flaviceps,33.1188,-115.7945
United States,17,Verdin,302302,flaviceps,33.258,-116.4066
United States,17,Verdin,254487,flaviceps,32.7278,-114.6138
United States,18,Verdin,292109,flaviceps,34.7753,-114.5323
United States,20,Verdin,219413,flaviceps,33.1188,-115.7945
United States,20,Verdin,408549,flaviceps,33.5711,-116.1696
United States,22,Verdin,138707,flaviceps,33.3117,-114.6891
United States,22,Verdin,219407,flaviceps,33.1121,-116.32799999999999
United States,23,Verdin,452568,flaviceps,33.0624,-115.4991
United States,24,Verdin,418530,flaviceps,36.4387,-115.359
United States,25,Verdin,219405,flaviceps,33.1121,-116.32799999999999
United States,25,Verdin,219411,flaviceps,33.1188,-115.7945
United States,26,Verdin,121399,flaviceps,34.285,-114.069
United States,27,Verdin,219414,flaviceps,33.1188,-115.7945
United States,27,Verdin,410219,flaviceps,34.458,-117.6796
United States,27,Verdin,358902,flaviceps,34.016,-116.1629
United States,28,Verdin,219404,flaviceps,33.1121,-116.32799999999999
United States,30,Verdin,219409,flaviceps,33.1121,-116.32799999999999
United States,31,Verdin,418538,flaviceps,36.4387,-115.359
United States,7,Warbling Vireo,296032,gilvus,32.7765,-116.4505
United States,11,Warbling Vireo,104701,gilvus,36.335,-115.678
United States,17,Warbling Vireo,368288,gilvus,37.9521,-122.6337
United States,18,Warbling Vireo,131568,gilvus,39.6788,-120.3144
United States,18,Warbling Vireo,103063,gilvus,39.6149,-120.49132
United States,21,Warbling Vireo,383037,gilvus,34.346,-117.915
United States,21,Warbling Vireo,381167,gilvus,38.4684,-119.492
United States,23,Warbling Vireo,312020,gilvus,35.4242,-120.7375
United States,30,Warbling Vireo,478702,gilvus,34.3808,-117.76700000000001
United States,30,Warbling Vireo,61631,gilvus,40.467,-121.037
United States,32,Warbling Vireo,482283,gilvus,40.6917,-118.2176
United States,33,Warbling Vireo,188821,gilvus,35.336,-120.727
United States,34,Warbling Vireo,468236,gilvus,38.5321,-121.0686
United States,34,Warbling Vireo,369697,gilvus,41.6819,-118.7242
United States,36,Warbling Vireo,478700,gilvus,34.3808,-117.76700000000001
United States,39,Warbling Vireo,328736,gilvus,36.4848,-118.1794
United States,39,Warbling Vireo,481120,gilvus,36.4728,-121.1873
United States,42,Warbling Vireo,291408,gilvus,33.4084,-114.6879
United States,43,Warbling Vireo,291407,gilvus,33.4084,-114.6879
United States,43,Warbling Vireo,482282,gilvus,40.6917,-118.2176
Mexico,43,Warbling Vireo,72290,gilvus,32.156,-115.79299999999999
United States,44,Warbling Vireo,383038,gilvus,34.346,-117.915
United States,46,Warbling Vireo,103099,gilvus,39.698,-120.45299999999999
United States,46,Warbling Vireo,381506,gilvus,39.698,-120.45299999999999
United States,49,Warbling Vireo,145883,gilvus,39.6071,-120.4803
United States,50,Warbling Vireo,381527,gilvus,41.6858,-117.5565
United States,50,Warbling Vireo,369690,gilvus,41.6819,-118.7242
United States,51,Warbling Vireo,483711,gilvus,38.7985,-120.3483
United States,52,Warbling Vireo,381700,gilvus,39.6788,-120.3144
United States,53,Warbling Vireo,481119,gilvus,36.4728,-121.1873
United States,5,Western Meadowlark,79804,neglecta,38.635,-122.025
United States,7,Western Meadowlark,453338,neglecta,33.0461,-116.9362
United States,7,Western Meadowlark,161778,neglecta,33.0881,-115.7097
United States,7,Western Meadowlark,161777,neglecta,32.564,-117.1256
United States,7,Western Meadowlark,230123,neglecta,33.1188,-115.7945
United States,7,Western Meadowlark,375745,neglecta,39.2384,-119.7668
United States,9,Western Meadowlark,448722,neglecta,32.7802,-117.2154
United States,12,Western Meadowlark,425095,neglecta,40.6161,-117.3455
United States,13,Western Meadowlark,161770,neglecta,32.7802,-117.2154
United States,14,Western Meadowlark,161775,neglecta,32.564,-117.1256
United States,15,Western Meadowlark,161776,neglecta,32.564,-117.1256
United States,16,Western Meadowlark,452089,neglecta,33.0881,-115.7097
United States,17,Western Meadowlark,467104,neglecta,38.5441,-121.8544
United States,21,Western Meadowlark,161772,neglecta,33.0881,-115.7097
United States,24,Western Meadowlark,418077,neglecta,38.4707,-114.6532
United States,25,Western Meadowlark,79759,neglecta,38.635,-122.025
United States,27,Western Meadowlark,212944,neglecta,38.5147,-121.0471
United States,28,Western Meadowlark,375744,neglecta,39.2384,-119.7668
United States,28,Western Meadowlark,453112,neglecta,32.6287,-116.92299999999999
United States,30,Western Meadowlark,303686,neglecta,40.7188,-123.9283
United States,30,Western Meadowlark,296614,neglecta,33.1475,-115.62799999999999
United States,31,Western Meadowlark,420257,neglecta,38.7509,-114.5653
United States,34,Western Meadowlark,213060,neglecta,34.8073,-118.234
